defined_class	defined_class_label	participant	participant_label
http://purl.obolibrary.org/obo/GO_0006173	dADP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_57667	dADP(3-)
http://purl.obolibrary.org/obo/GO_0006170	dAMP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_58245	2'-deoxyadenosine 5'-monophosphate(2-)
http://purl.obolibrary.org/obo/GO_0006175	dATP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_61404	dATP(4-)
http://purl.obolibrary.org/obo/GO_0006240	dCDP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_58593	dCDP(3-)
http://purl.obolibrary.org/obo/GO_0046064	dCMP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_57566	2'-deoxycytosine 5'-monophosphate(2-)
http://purl.obolibrary.org/obo/GO_0006242	dCTP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_61481	dCTP(4-)
http://purl.obolibrary.org/obo/GO_0006185	dGDP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_58595	dGDP(3-)
http://purl.obolibrary.org/obo/GO_0006181	dGMP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_57673	2'-deoxyguanosine 5'-monophosphate(2-)
http://purl.obolibrary.org/obo/GO_0046071	dGTP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_61429	dGTP(4-)
http://purl.obolibrary.org/obo/GO_0006233	dTDP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_58369	dTDP(3-)
http://purl.obolibrary.org/obo/GO_0019308	dTDP-mannose biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_35251	dTDP-mannose
http://purl.obolibrary.org/obo/GO_0019305	dTDP-rhamnose biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_61119	dTDP-rhamnose
http://purl.obolibrary.org/obo/GO_0006231	dTMP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_63528	dTMP(2-)
http://purl.obolibrary.org/obo/GO_0006235	dTTP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_37568	dTTP(4-)
http://purl.obolibrary.org/obo/GO_0006227	dUDP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_60471	dUDP(3-)
http://purl.obolibrary.org/obo/GO_0006226	dUMP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_246422	dUMP(2-)
http://purl.obolibrary.org/obo/GO_0006229	dUTP biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_61555	dUTP(4-)
http://purl.obolibrary.org/obo/GO_1901771	daunorubicin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64677	daunorubicin(1+)
http://purl.obolibrary.org/obo/GO_0070485	dehydro-D-arabinono-1,4-lactone biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_58277	dehydro-D-arabinono-1,4-lactone(1-)
http://purl.obolibrary.org/obo/GO_1900563	dehydroaustinol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64421	dehydroaustinol
http://purl.obolibrary.org/obo/GO_0033486	delphinidin 3-O-glucoside biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_31463	delphinidin 3-O-beta-D-glucoside
http://purl.obolibrary.org/obo/GO_1901824	delta-carotene biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_27705	delta-carotene
http://purl.obolibrary.org/obo/GO_1900599	demethylkotanin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64465	demethylkotanin
http://purl.obolibrary.org/obo/GO_0046091	deoxyadenosine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_17256	2'-deoxyadenosine
http://purl.obolibrary.org/obo/GO_0046093	deoxycytidine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_15698	2'-deoxycytidine
http://purl.obolibrary.org/obo/GO_0042452	deoxyguanosine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_17172	2'-deoxyguanosine
http://purl.obolibrary.org/obo/GO_0046095	deoxyinosine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_28997	2'-deoxyinosine
http://purl.obolibrary.org/obo/GO_0046120	deoxyribonucleoside biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_23636	deoxyribonucleoside
http://purl.obolibrary.org/obo/GO_0009189	deoxyribonucleoside diphosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_17955	2'-deoxyribonucleoside diphosphate
http://purl.obolibrary.org/obo/GO_0009157	deoxyribonucleoside monophosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_19257	2'-deoxyribonucleoside monophosphate
http://purl.obolibrary.org/obo/GO_0009202	deoxyribonucleoside triphosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_16516	2'-deoxyribonucleoside triphosphate
http://purl.obolibrary.org/obo/GO_0009263	deoxyribonucleotide biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_4431	deoxyribonucleotide
http://purl.obolibrary.org/obo/GO_0006017	deoxyribose 1,5-bisphosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_28767	2-deoxy-D-ribose 1,5-bisphosphate
http://purl.obolibrary.org/obo/GO_0046385	deoxyribose phosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_19569	2-deoxyribose phosphate
http://purl.obolibrary.org/obo/GO_0046097	deoxyuridine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_16450	2'-deoxyuridine
http://purl.obolibrary.org/obo/GO_0050763	depsipeptide biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_23643	depsipeptide
http://purl.obolibrary.org/obo/GO_0030208	dermatan sulfate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_18376	dermatan sulfate
http://purl.obolibrary.org/obo/GO_0050651	dermatan sulfate proteoglycan biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64602	dermatan sulfate proteoglycan
http://purl.obolibrary.org/obo/GO_0019351	dethiobiotin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_57861	dethiobiotin(1-)
http://purl.obolibrary.org/obo/GO_0010132	dhurrin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_27826	(S)-4-hydroxymandelonitrile beta-D-glucoside
http://purl.obolibrary.org/obo/GO_0006651	diacylglycerol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_18035	diglyceride
http://purl.obolibrary.org/obo/GO_0015960	diadenosine polyphosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64603	diadenosyl polyphosphate
http://purl.obolibrary.org/obo/GO_0015966	diadenosine tetraphosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_63738	diadenosyl tetraphosphate
http://purl.obolibrary.org/obo/GO_0015963	diadenosine triphosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_63739	diadenosyl triphosphate
http://purl.obolibrary.org/obo/GO_0019877	diaminopimelate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_23671	2,6-diaminopimelate(2-)
http://purl.obolibrary.org/obo/GO_0043650	dicarboxylic acid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_35693	dicarboxylic acid anion
http://purl.obolibrary.org/obo/GO_0006761	dihydrofolate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_57451	dihydrofolate(2-)
http://purl.obolibrary.org/obo/GO_0050992	dimethylallyl diphosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_57623	prenyl diphosphate(3-)
http://purl.obolibrary.org/obo/GO_0034312	diol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_23824	diol
http://purl.obolibrary.org/obo/GO_1900572	diorcinol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64413	diorcinol
http://purl.obolibrary.org/obo/GO_0018161	dipyrrin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_36749	dipyrrins
http://purl.obolibrary.org/obo/GO_0046351	disaccharide biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_36233	disaccharide
http://purl.obolibrary.org/obo/GO_0034268	discadenine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_57585	discadenine zwitterion
http://purl.obolibrary.org/obo/GO_0051502	diterpene phytoalexin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_60952	diterpene phytoalexin
http://purl.obolibrary.org/obo/GO_0016102	diterpenoid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_23849	diterpenoid
http://purl.obolibrary.org/obo/GO_0019408	dolichol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_16091	dolichol
http://purl.obolibrary.org/obo/GO_0006488	dolichol-linked oligosaccharide biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_61286	dolichol-linked oligosaccharide
http://purl.obolibrary.org/obo/GO_0006489	dolichyl diphosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_15750	dolichyl diphosphate
http://purl.obolibrary.org/obo/GO_0043048	dolichyl monophosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_16214	dolichyl phosphate
http://purl.obolibrary.org/obo/GO_0042416	dopamine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_59905	dopaminium(1+)
http://purl.obolibrary.org/obo/GO_0006697	ecdysone biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_16688	ecdysone
http://purl.obolibrary.org/obo/GO_0045456	ecdysteroid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_23897	ecdysteroid
http://purl.obolibrary.org/obo/GO_1901869	ecgonine methyl ester biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_59908	ecgoninium methyl ester(1+)
http://purl.obolibrary.org/obo/GO_1901872	ecgonone methyl ester biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_66941	ecgononium methyl ester(1+)
http://purl.obolibrary.org/obo/GO_0019491	ectoine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_58515	ectoine zwitterion
http://purl.obolibrary.org/obo/GO_0051542	elastin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_4767	Elastin
http://purl.obolibrary.org/obo/GO_1900617	emericellamide A biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64373	emericellamide A
http://purl.obolibrary.org/obo/GO_1900557	emericellamide biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64372	emericellamide
http://purl.obolibrary.org/obo/GO_1900766	emericellin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64512	emericellin
http://purl.obolibrary.org/obo/GO_1900575	emodin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_77659	emodin(1-)
http://purl.obolibrary.org/obo/GO_1900602	endocrocin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64450	endocrocin
http://purl.obolibrary.org/obo/GO_0046585	enniatin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64648	enniatin
http://purl.obolibrary.org/obo/GO_0033332	ent-kaurene biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_15415	ent-kaurene
http://purl.obolibrary.org/obo/GO_1901541	ent-pimara-8(14),15-diene biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_50063	ent-pimara-8(14),15-diene
http://purl.obolibrary.org/obo/GO_0009246	enterobacterial common antigen biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_73774	enterobacterial common antigen
http://purl.obolibrary.org/obo/GO_0009239	enterobactin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_77805	enterobactin(1-)
http://purl.obolibrary.org/obo/GO_0042418	epinephrine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_33568	adrenaline
http://purl.obolibrary.org/obo/GO_0050814	epothilone biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_60831	epothilone
http://purl.obolibrary.org/obo/GO_0006696	ergosterol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_16933	ergosterol
http://purl.obolibrary.org/obo/GO_1904463	ergosteryl 3-beta-D-glucoside biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_52973	ergosteryl 3-beta-D-glucoside
http://purl.obolibrary.org/obo/GO_0035837	ergot alkaloid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_23943	ergot alkaloid
http://purl.obolibrary.org/obo/GO_0052699	ergothioneine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_134344	ergothioneine(1+)
http://purl.obolibrary.org/obo/GO_1901115	erythromycin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_48923	erythromycin
http://purl.obolibrary.org/obo/GO_1902223	erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_73690	erythrose 4-phosphate/phosphoenolpyruvate family amino acid
http://purl.obolibrary.org/obo/GO_0033493	esculetin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_490095	esculetin
http://purl.obolibrary.org/obo/GO_0006703	estrogen biosynthetic process	http://purl.obolibrary.org/obo/GOCHE_50114	substance with estrogen role
http://purl.obolibrary.org/obo/GO_0006115	ethanol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_16236	ethanol
http://purl.obolibrary.org/obo/GO_0046335	ethanolamine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_57603	ethanolaminium(1+)
http://purl.obolibrary.org/obo/GO_1901503	ether biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_25698	ether
http://purl.obolibrary.org/obo/GO_0008611	ether lipid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64611	ether lipid
http://purl.obolibrary.org/obo/GO_1902819	ethyl acetate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_27750	ethyl acetate
http://purl.obolibrary.org/obo/GO_0009693	ethylene biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_18153	ethene
http://purl.obolibrary.org/obo/GO_0042855	eugenol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_4917	eugenol
http://purl.obolibrary.org/obo/GO_0006715	farnesol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_28600	farnesol
http://purl.obolibrary.org/obo/GO_0045337	farnesyl diphosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_50277	farnesyl diphosphate
http://purl.obolibrary.org/obo/GO_0042362	fat-soluble vitamin biosynthetic process	http://purl.obolibrary.org/obo/GOCHE_24020	substance with fat-soluble vitamin (role) role
http://purl.obolibrary.org/obo/GO_0006633	fatty acid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_28868	fatty acid anion
http://purl.obolibrary.org/obo/GO_1901570	fatty acid derivative biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_61697	fatty acid derivative
http://purl.obolibrary.org/obo/GO_1902899	fatty acid methyl ester biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_4986	fatty acid methyl ester
http://purl.obolibrary.org/obo/GO_0062112	fatty acid primary amide biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_143129	primary fatty amide
http://purl.obolibrary.org/obo/GO_1903175	fatty alcohol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24026	fatty alcohol
http://purl.obolibrary.org/obo/GO_0046949	fatty-acyl-CoA biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_37554	fatty acyl-CoA
http://purl.obolibrary.org/obo/GO_0031169	ferrichrome biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_61414	ferrichromes
http://purl.obolibrary.org/obo/GO_0031171	ferricrocin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64492	ferricrocin
http://purl.obolibrary.org/obo/GO_0033495	ferulate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_29749	ferulate
http://purl.obolibrary.org/obo/GO_0072388	flavin adenine dinucleotide biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24040	flavin adenine dinucleotide
http://purl.obolibrary.org/obo/GO_0042727	flavin-containing compound biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_60531	flavin(1-)
http://purl.obolibrary.org/obo/GO_0051553	flavone biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24043	flavones
http://purl.obolibrary.org/obo/GO_0009813	flavonoid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_47916	flavonoid
http://purl.obolibrary.org/obo/GO_0009716	flavonoid phytoalexin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_60951	flavonoid phytoalexin
http://purl.obolibrary.org/obo/GO_0051555	flavonol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_5078	flavonol
http://purl.obolibrary.org/obo/GO_0046656	folic acid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_62501	folate(2-)
http://purl.obolibrary.org/obo/GO_0009396	folic acid-containing compound biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_37445	folic acids
http://purl.obolibrary.org/obo/GO_1900769	fonsecin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64543	fonsecin
http://purl.obolibrary.org/obo/GO_0046293	formaldehyde biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_16842	formaldehyde
http://purl.obolibrary.org/obo/GO_0043607	formamide biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_16397	formamide
http://purl.obolibrary.org/obo/GO_0015943	formate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_15740	formate
http://purl.obolibrary.org/obo/GO_0010146	fructan biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_28796	fructan
http://purl.obolibrary.org/obo/GO_0030391	fructosamine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24103	fructosamine
http://purl.obolibrary.org/obo/GO_0046370	fructose biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_28757	fructose
http://purl.obolibrary.org/obo/GO_1901282	fructoselysine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_61393	fructosyllysine(1+)
http://purl.obolibrary.org/obo/GO_0042353	fucose biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_33984	fucose
http://purl.obolibrary.org/obo/GO_1902086	fumagillin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_48635	fumagillin
http://purl.obolibrary.org/obo/GO_1900809	fumigaclavine C biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_67147	fumigaclavine C(1+)
http://purl.obolibrary.org/obo/GO_0140446	fumigermin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_147341	fumigermin
http://purl.obolibrary.org/obo/GO_1900781	fumiquinazoline C biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64551	fumiquinazoline C
http://purl.obolibrary.org/obo/GO_1900772	fumitremorgin B biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64531	fumitremorgin B
http://purl.obolibrary.org/obo/GO_1900541	fumonisin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_38224	fumonisin
http://purl.obolibrary.org/obo/GO_1901366	funalenone biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_65932	funalenone
http://purl.obolibrary.org/obo/GO_0046357	galactarate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_48871	galactaric acid anion
http://purl.obolibrary.org/obo/GO_0019403	galactitol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_16813	galactitol
http://purl.obolibrary.org/obo/GO_0019375	galactolipid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_5254	galactolipid
http://purl.obolibrary.org/obo/GO_0051070	galactomannan biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_27680	galactomannan
http://purl.obolibrary.org/obo/GO_0006025	galactosaminoglycan biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24158	galactosaminoglycan
http://purl.obolibrary.org/obo/GO_0046369	galactose biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_28260	galactose
http://purl.obolibrary.org/obo/GO_0006682	galactosylceramide biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_36498	galactosylceramide
http://purl.obolibrary.org/obo/GO_0062191	galactoxylomannan biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_145656	galactoxylomannan
http://purl.obolibrary.org/obo/GO_0033481	galacturonate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24175	galacturonate
http://purl.obolibrary.org/obo/GO_0009449	gamma-aminobutyric acid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_59888	gamma-aminobutyric acid zwitterion
http://purl.obolibrary.org/obo/GO_0001574	ganglioside biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_28892	ganglioside
http://purl.obolibrary.org/obo/GO_1901130	gentamycin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_17833	gentamycin
http://purl.obolibrary.org/obo/GO_1903448	geraniol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_17447	geraniol
http://purl.obolibrary.org/obo/GO_0033384	geranyl diphosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_58057	geranyl diphosphate(3-)
http://purl.obolibrary.org/obo/GO_0033386	geranylgeranyl diphosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_57533	geranylgeranyl diphosphate(3-)
http://purl.obolibrary.org/obo/GO_1900578	gerfelin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64410	gerfelin
http://purl.obolibrary.org/obo/GO_0033470	gibberellin 12 biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_58627	gibberellin A12(2-)
http://purl.obolibrary.org/obo/GO_0009686	gibberellin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24250	gibberellin
http://purl.obolibrary.org/obo/GO_2001310	gliotoxin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_5385	gliotoxin
http://purl.obolibrary.org/obo/GO_0001576	globoside biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_61360	globoside
http://purl.obolibrary.org/obo/GO_0009250	glucan biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_37163	glucan
http://purl.obolibrary.org/obo/GO_0019393	glucarate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_30613	glucarate(2-)
http://purl.obolibrary.org/obo/GO_0006704	glucocorticoid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24261	glucocorticoid
http://purl.obolibrary.org/obo/GO_0006094	gluconeogenesis	http://purl.obolibrary.org/obo/CHEBI_17234	glucose
http://purl.obolibrary.org/obo/GO_0006042	glucosamine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_5417	glucosamine
http://purl.obolibrary.org/obo/GO_1901073	glucosamine-containing compound biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24271	glucosamines
http://purl.obolibrary.org/obo/GO_0019761	glucosinolate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24279	glucosinolate
http://purl.obolibrary.org/obo/GO_0006679	glucosylceramide biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_36500	glucosylceramide
http://purl.obolibrary.org/obo/GO_0051473	glucosylglycerol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24287	glucosylglycerol
http://purl.obolibrary.org/obo/GO_0046399	glucuronate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24297	glucuronate
http://purl.obolibrary.org/obo/GO_0019390	glucuronoside biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24302	glucosiduronic acid
http://purl.obolibrary.org/obo/GO_0010417	glucuronoxylan biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_60938	glucuronoxylan
http://purl.obolibrary.org/obo/GO_0006537	glutamate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_14321	glutamate(1-)
http://purl.obolibrary.org/obo/GO_0006542	glutamine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_32678	glutaminate
http://purl.obolibrary.org/obo/GO_0009084	glutamine family amino acid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24318	glutamine family amino acid
http://purl.obolibrary.org/obo/GO_0006750	glutathione biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_57925	glutathionate(1-)
http://purl.obolibrary.org/obo/GO_1901687	glutathione derivative biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24337	glutathione derivative
http://purl.obolibrary.org/obo/GO_0046166	glyceraldehyde-3-phosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_58027	glyceraldehyde 3-phosphate(2-)
http://purl.obolibrary.org/obo/GO_0006114	glycerol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_17754	glycerol
http://purl.obolibrary.org/obo/GO_0046504	glycerol ether biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24353	glycerol ether
http://purl.obolibrary.org/obo/GO_0046167	glycerol-3-phosphate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_57597	sn-glycerol 3-phosphate(2-)
http://purl.obolibrary.org/obo/GO_0045017	glycerolipid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_35741	glycerolipid
http://purl.obolibrary.org/obo/GO_0046474	glycerophospholipid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_37739	glycerophospholipid
http://purl.obolibrary.org/obo/GO_0031456	glycine betaine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_17750	glycine betaine
http://purl.obolibrary.org/obo/GO_0006545	glycine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_57305	glycine zwitterion
http://purl.obolibrary.org/obo/GO_0005978	glycogen biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_28087	glycogen
http://purl.obolibrary.org/obo/GO_0042845	glycol biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_13643	glycol
http://purl.obolibrary.org/obo/GO_0046295	glycolate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_29805	glycolate
http://purl.obolibrary.org/obo/GO_0009247	glycolipid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_33563	glycolipid
http://purl.obolibrary.org/obo/GO_0009101	glycoprotein biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_17089	glycoprotein
http://purl.obolibrary.org/obo/GO_0006024	glycosaminoglycan biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_18085	glycosaminoglycan
http://purl.obolibrary.org/obo/GO_0016138	glycoside biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24400	glycoside
http://purl.obolibrary.org/obo/GO_0019758	glycosinolate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24401	glycosinolate
http://purl.obolibrary.org/obo/GO_0006688	glycosphingolipid biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_24402	glycosphingolipid
http://purl.obolibrary.org/obo/GO_1901659	glycosyl compound biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_63161	glycosyl compound
http://purl.obolibrary.org/obo/GO_0046476	glycosylceramide biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_62941	glycosylceramide
http://purl.obolibrary.org/obo/GO_1902386	glycyrrhetinate biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_17573	glycyrrhetinate
http://purl.obolibrary.org/obo/GO_1903191	glyoxal biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_34779	glyoxal
http://purl.obolibrary.org/obo/GO_1901103	gramicidin S biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_5530	gramicidin S
http://purl.obolibrary.org/obo/GO_1901109	granaticin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_5533	granaticin
http://purl.obolibrary.org/obo/GO_0140878	griseofulvin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_27779	griseofulvin
http://purl.obolibrary.org/obo/GO_1901063	guaiacyl lignin biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_64475	guaiacyl lignin
http://purl.obolibrary.org/obo/GO_0046099	guanine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_16235	guanine
http://purl.obolibrary.org/obo/GO_0046114	guanosine biosynthetic process	http://purl.obolibrary.org/obo/CHEBI_16750	guanosine
