defined_class	defined_class_label	participant	participant_label
http://purl.obolibrary.org/obo/GO_0005975	carbohydrate metabolic process	http://purl.obolibrary.org/obo/CHEBI_16646	carbohydrate
http://purl.obolibrary.org/obo/GO_0018885	carbon tetrachloride metabolic process	http://purl.obolibrary.org/obo/CHEBI_27385	tetrachloromethane
http://purl.obolibrary.org/obo/GO_0019752	carboxylic acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_29067	carboxylic acid anion
http://purl.obolibrary.org/obo/GO_0032048	cardiolipin metabolic process	http://purl.obolibrary.org/obo/CHEBI_62237	cardiolipin(2-)
http://purl.obolibrary.org/obo/GO_0009437	carnitine metabolic process	http://purl.obolibrary.org/obo/CHEBI_17126	carnitine
http://purl.obolibrary.org/obo/GO_0035498	carnosine metabolic process	http://purl.obolibrary.org/obo/CHEBI_57485	carnosine zwitterion
http://purl.obolibrary.org/obo/GO_0016119	carotene metabolic process	http://purl.obolibrary.org/obo/CHEBI_23042	carotene
http://purl.obolibrary.org/obo/GO_0016116	carotenoid metabolic process	http://purl.obolibrary.org/obo/CHEBI_23044	carotenoid
http://purl.obolibrary.org/obo/GO_0009712	catechol-containing compound metabolic process	http://purl.obolibrary.org/obo/CHEBI_33566	catechols
http://purl.obolibrary.org/obo/GO_0006584	catecholamine metabolic process	http://purl.obolibrary.org/obo/CHEBI_33567	catecholamine
http://purl.obolibrary.org/obo/GO_2000891	cellobiose metabolic process	http://purl.obolibrary.org/obo/CHEBI_17057	cellobiose
http://purl.obolibrary.org/obo/GO_2000889	cellodextrin metabolic process	http://purl.obolibrary.org/obo/CHEBI_3523	cellodextrin
http://purl.obolibrary.org/obo/GO_2000902	cellooligosaccharide metabolic process	http://purl.obolibrary.org/obo/CHEBI_62563	cellooligosaccharide
http://purl.obolibrary.org/obo/GO_2000893	cellotriose metabolic process	http://purl.obolibrary.org/obo/CHEBI_3528	cellotriose
http://purl.obolibrary.org/obo/GO_0006081	cellular aldehyde metabolic process	http://purl.obolibrary.org/obo/CHEBI_17478	aldehyde
http://purl.obolibrary.org/obo/GO_0043446	cellular alkane metabolic process	http://purl.obolibrary.org/obo/CHEBI_18310	alkane
http://purl.obolibrary.org/obo/GO_0043449	cellular alkene metabolic process	http://purl.obolibrary.org/obo/CHEBI_32878	alkene
http://purl.obolibrary.org/obo/GO_0043452	cellular alkyne metabolic process	http://purl.obolibrary.org/obo/CHEBI_22339	alkyne
http://purl.obolibrary.org/obo/GO_0006725	cellular aromatic compound metabolic process	http://purl.obolibrary.org/obo/CHEBI_33655	aromatic compound
http://purl.obolibrary.org/obo/GO_0042180	cellular ketone metabolic process	http://purl.obolibrary.org/obo/CHEBI_17087	ketone
http://purl.obolibrary.org/obo/GO_0006575	cellular modified amino acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_83821	amino acid derivative
http://purl.obolibrary.org/obo/GO_0052701	cellular modified histidine metabolic process	http://purl.obolibrary.org/obo/CHEBI_24599	histidine derivative
http://purl.obolibrary.org/obo/GO_0030243	cellulose metabolic process	http://purl.obolibrary.org/obo/CHEBI_18246	(1->4)-beta-D-glucan
http://purl.obolibrary.org/obo/GO_1901266	cephalosporin C metabolic process	http://purl.obolibrary.org/obo/CHEBI_57511	cephalosporin C(1-)
http://purl.obolibrary.org/obo/GO_0043645	cephalosporin metabolic process	http://purl.obolibrary.org/obo/CHEBI_23066	cephalosporin
http://purl.obolibrary.org/obo/GO_1901116	cephamycin C metabolic process	http://purl.obolibrary.org/obo/CHEBI_3543	cephamycin C
http://purl.obolibrary.org/obo/GO_0006672	ceramide metabolic process	http://purl.obolibrary.org/obo/CHEBI_17761	ceramide
http://purl.obolibrary.org/obo/GO_1905371	ceramide phosphoethanolamine metabolic process	http://purl.obolibrary.org/obo/CHEBI_73202	ceramide phosphoethanolamine zwitterion
http://purl.obolibrary.org/obo/GO_0009714	chalcone metabolic process	http://purl.obolibrary.org/obo/CHEBI_23086	chalcones
http://purl.obolibrary.org/obo/GO_1900567	chanoclavine-I aldehyde metabolic process	http://purl.obolibrary.org/obo/CHEBI_71487	chanoclavine-I aldehyde(1+)
http://purl.obolibrary.org/obo/GO_1900564	chanoclavine-I metabolic process	http://purl.obolibrary.org/obo/CHEBI_72949	chanoclavine-I(1+)
http://purl.obolibrary.org/obo/GO_0006030	chitin metabolic process	http://purl.obolibrary.org/obo/CHEBI_17029	chitin
http://purl.obolibrary.org/obo/GO_0052780	chitobiose metabolic process	http://purl.obolibrary.org/obo/CHEBI_50674	chitobioses
http://purl.obolibrary.org/obo/GO_0042196	chlorinated hydrocarbon metabolic process	http://purl.obolibrary.org/obo/CHEBI_23115	chlorohydrocarbon
http://purl.obolibrary.org/obo/GO_0018914	chlorobenzene metabolic process	http://purl.obolibrary.org/obo/CHEBI_28097	chlorobenzene
http://purl.obolibrary.org/obo/GO_0033304	chlorophyll a metabolic process	http://purl.obolibrary.org/obo/CHEBI_58416	chlorophyll a(1-)
http://purl.obolibrary.org/obo/GO_0015994	chlorophyll metabolic process	http://purl.obolibrary.org/obo/CHEBI_28966	chlorophyll
http://purl.obolibrary.org/obo/GO_0052644	chlorophyllide a metabolic process	http://purl.obolibrary.org/obo/CHEBI_83348	chlorophyllide a(2-)
http://purl.obolibrary.org/obo/GO_0052643	chlorophyllide metabolic process	http://purl.obolibrary.org/obo/CHEBI_38206	chlorophyllide
http://purl.obolibrary.org/obo/GO_0008203	cholesterol metabolic process	http://purl.obolibrary.org/obo/CHEBI_16113	cholesterol
http://purl.obolibrary.org/obo/GO_0019695	choline metabolic process	http://purl.obolibrary.org/obo/CHEBI_15354	choline
http://purl.obolibrary.org/obo/GO_0030204	chondroitin sulfate metabolic process	http://purl.obolibrary.org/obo/CHEBI_37397	chondroitin sulfate
http://purl.obolibrary.org/obo/GO_0046417	chorismate metabolic process	http://purl.obolibrary.org/obo/CHEBI_29748	chorismate(2-)
http://purl.obolibrary.org/obo/GO_0042857	chrysobactin metabolic process	http://purl.obolibrary.org/obo/CHEBI_61345	chrysobactin
http://purl.obolibrary.org/obo/GO_0009801	cinnamic acid ester metabolic process	http://purl.obolibrary.org/obo/CHEBI_36087	cinnamate ester
http://purl.obolibrary.org/obo/GO_0009803	cinnamic acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_23248	cinnamate
http://purl.obolibrary.org/obo/GO_1902244	cis-abienol metabolic process	http://purl.obolibrary.org/obo/CHEBI_68624	cis-abienol
http://purl.obolibrary.org/obo/GO_0033399	cis-zeatin metabolic process	http://purl.obolibrary.org/obo/CHEBI_46570	cis-zeatin
http://purl.obolibrary.org/obo/GO_0006101	citrate metabolic process	http://purl.obolibrary.org/obo/CHEBI_16947	citrate(3-)
http://purl.obolibrary.org/obo/GO_0000052	citrulline metabolic process	http://purl.obolibrary.org/obo/CHEBI_18211	citrulline
http://purl.obolibrary.org/obo/GO_0033049	clavulanic acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_487869	clavulanate
http://purl.obolibrary.org/obo/GO_0009235	cobalamin metabolic process	http://purl.obolibrary.org/obo/CHEBI_30411	cobalamin
http://purl.obolibrary.org/obo/GO_0050783	cocaine metabolic process	http://purl.obolibrary.org/obo/CHEBI_60056	cocaine(1+)
http://purl.obolibrary.org/obo/GO_2001291	codeine metabolic process	http://purl.obolibrary.org/obo/CHEBI_57871	codeine(1+)
http://purl.obolibrary.org/obo/GO_0015936	coenzyme A metabolic process	http://purl.obolibrary.org/obo/CHEBI_57287	coenzyme A(4-)
http://purl.obolibrary.org/obo/GO_0019297	coenzyme B metabolic process	http://purl.obolibrary.org/obo/CHEBI_58596	coenzyme B(3-)
http://purl.obolibrary.org/obo/GO_0019296	coenzyme M metabolic process	http://purl.obolibrary.org/obo/CHEBI_58319	coenzyme M(1-)
http://purl.obolibrary.org/obo/GO_0052649	coenzyme gamma-F420-2 metabolic process	http://purl.obolibrary.org/obo/CHEBI_57922	coenzyme gamma-F420-2(5-)
http://purl.obolibrary.org/obo/GO_0046377	colanic acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_60963	colanic acid
http://purl.obolibrary.org/obo/GO_0032963	collagen metabolic process	http://purl.obolibrary.org/obo/GO_0005581	collagen trimer
http://purl.obolibrary.org/obo/GO_0033491	coniferin metabolic process	http://purl.obolibrary.org/obo/CHEBI_16220	coniferin
http://purl.obolibrary.org/obo/GO_1902241	copal-8-ol diphosphate(3-) metabolic process	http://purl.obolibrary.org/obo/CHEBI_64283	copal-8-ol diphosphate(3-)
http://purl.obolibrary.org/obo/GO_1900797	cordyol C metabolic process	http://purl.obolibrary.org/obo/CHEBI_64518	cordyol C
http://purl.obolibrary.org/obo/GO_0015009	corrin metabolic process	http://purl.obolibrary.org/obo/CHEBI_33221	corrin
http://purl.obolibrary.org/obo/GO_0034650	cortisol metabolic process	http://purl.obolibrary.org/obo/CHEBI_17650	cortisol
http://purl.obolibrary.org/obo/GO_0009804	coumarin metabolic process	http://purl.obolibrary.org/obo/CHEBI_23403	coumarins
http://purl.obolibrary.org/obo/GO_0006600	creatine metabolic process	http://purl.obolibrary.org/obo/CHEBI_57947	creatine zwitterion
http://purl.obolibrary.org/obo/GO_0046449	creatinine metabolic process	http://purl.obolibrary.org/obo/CHEBI_16737	creatinine
http://purl.obolibrary.org/obo/GO_0042212	cresol metabolic process	http://purl.obolibrary.org/obo/CHEBI_25399	cresol
http://purl.obolibrary.org/obo/GO_1900800	cspyrone B1 metabolic process	http://purl.obolibrary.org/obo/CHEBI_64497	cspyrone B1
http://purl.obolibrary.org/obo/GO_0036039	curcumin metabolic process	http://purl.obolibrary.org/obo/CHEBI_3962	curcumin
http://purl.obolibrary.org/obo/GO_0018890	cyanamide metabolic process	http://purl.obolibrary.org/obo/CHEBI_16698	cyanamide
http://purl.obolibrary.org/obo/GO_0009439	cyanate metabolic process	http://purl.obolibrary.org/obo/CHEBI_29195	cyanate
http://purl.obolibrary.org/obo/GO_0019499	cyanide metabolic process	http://purl.obolibrary.org/obo/CHEBI_18407	hydrogen cyanide
http://purl.obolibrary.org/obo/GO_1901038	cyanidin 3-O-glucoside metabolic process	http://purl.obolibrary.org/obo/CHEBI_77857	cyanidin 3-O-beta-D-glucoside(1-)
http://purl.obolibrary.org/obo/GO_0033052	cyanoamino acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_60974	cyanoamino acid
http://purl.obolibrary.org/obo/GO_0042341	cyanogenic glycoside metabolic process	http://purl.obolibrary.org/obo/CHEBI_23436	cyanogenic glycoside
http://purl.obolibrary.org/obo/GO_0043705	cyanophycin metabolic process	http://purl.obolibrary.org/obo/CHEBI_65318	cyanophycin macromolecule
http://purl.obolibrary.org/obo/GO_0042199	cyanuric acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_38028	cyanuric acid
http://purl.obolibrary.org/obo/GO_0009187	cyclic nucleotide metabolic process	http://purl.obolibrary.org/obo/CHEBI_23447	cyclic nucleotide
http://purl.obolibrary.org/obo/GO_0052652	cyclic purine nucleotide metabolic process	http://purl.obolibrary.org/obo/CHEBI_36982	cyclic purine nucleotide
http://purl.obolibrary.org/obo/GO_2000900	cyclodextrin metabolic process	http://purl.obolibrary.org/obo/CHEBI_23456	cyclodextrin
http://purl.obolibrary.org/obo/GO_0018891	cyclohexanol metabolic process	http://purl.obolibrary.org/obo/CHEBI_18099	cyclohexanol
http://purl.obolibrary.org/obo/GO_0018892	cyclohexylsulfamate metabolic process	http://purl.obolibrary.org/obo/CHEBI_57592	cyclohexylsulfamate
http://purl.obolibrary.org/obo/GO_0033020	cyclopentanol metabolic process	http://purl.obolibrary.org/obo/CHEBI_16133	cyclopentanol
http://purl.obolibrary.org/obo/GO_0006534	cysteine metabolic process	http://purl.obolibrary.org/obo/CHEBI_35237	cysteine zwitterion
http://purl.obolibrary.org/obo/GO_0046087	cytidine metabolic process	http://purl.obolibrary.org/obo/CHEBI_17562	cytidine
http://purl.obolibrary.org/obo/GO_1903606	cytochrome c metabolic process	http://purl.obolibrary.org/obo/CHEBI_18070	cytochrome c
http://purl.obolibrary.org/obo/GO_1903604	cytochrome metabolic process	http://purl.obolibrary.org/obo/CHEBI_4056	cytochrome
http://purl.obolibrary.org/obo/GO_0009690	cytokinin metabolic process	http://purl.obolibrary.org/obo/GOCHE_23530	substance with cytokinin role
http://purl.obolibrary.org/obo/GO_0019858	cytosine metabolic process	http://purl.obolibrary.org/obo/CHEBI_16040	cytosine
http://purl.obolibrary.org/obo/GO_0046056	dADP metabolic process	http://purl.obolibrary.org/obo/CHEBI_57667	dADP(3-)
http://purl.obolibrary.org/obo/GO_0046053	dAMP metabolic process	http://purl.obolibrary.org/obo/CHEBI_58245	2'-deoxyadenosine 5'-monophosphate(2-)
http://purl.obolibrary.org/obo/GO_0046060	dATP metabolic process	http://purl.obolibrary.org/obo/CHEBI_61404	dATP(4-)
http://purl.obolibrary.org/obo/GO_0046062	dCDP metabolic process	http://purl.obolibrary.org/obo/CHEBI_58593	dCDP(3-)
http://purl.obolibrary.org/obo/GO_0046063	dCMP metabolic process	http://purl.obolibrary.org/obo/CHEBI_57566	2'-deoxycytosine 5'-monophosphate(2-)
http://purl.obolibrary.org/obo/GO_0046065	dCTP metabolic process	http://purl.obolibrary.org/obo/CHEBI_61481	dCTP(4-)
http://purl.obolibrary.org/obo/GO_0046066	dGDP metabolic process	http://purl.obolibrary.org/obo/CHEBI_58595	dGDP(3-)
http://purl.obolibrary.org/obo/GO_0046054	dGMP metabolic process	http://purl.obolibrary.org/obo/CHEBI_57673	2'-deoxyguanosine 5'-monophosphate(2-)
http://purl.obolibrary.org/obo/GO_0046070	dGTP metabolic process	http://purl.obolibrary.org/obo/CHEBI_61429	dGTP(4-)
http://purl.obolibrary.org/obo/GO_0035862	dITP metabolic process	http://purl.obolibrary.org/obo/CHEBI_61382	dITP(4-)
http://purl.obolibrary.org/obo/GO_0046072	dTDP metabolic process	http://purl.obolibrary.org/obo/CHEBI_58369	dTDP(3-)
http://purl.obolibrary.org/obo/GO_0046371	dTDP-mannose metabolic process	http://purl.obolibrary.org/obo/CHEBI_35251	dTDP-mannose
http://purl.obolibrary.org/obo/GO_0046383	dTDP-rhamnose metabolic process	http://purl.obolibrary.org/obo/CHEBI_61119	dTDP-rhamnose
http://purl.obolibrary.org/obo/GO_0046073	dTMP metabolic process	http://purl.obolibrary.org/obo/CHEBI_63528	dTMP(2-)
http://purl.obolibrary.org/obo/GO_0046075	dTTP metabolic process	http://purl.obolibrary.org/obo/CHEBI_37568	dTTP(4-)
http://purl.obolibrary.org/obo/GO_0046077	dUDP metabolic process	http://purl.obolibrary.org/obo/CHEBI_60471	dUDP(3-)
http://purl.obolibrary.org/obo/GO_0046078	dUMP metabolic process	http://purl.obolibrary.org/obo/CHEBI_246422	dUMP(2-)
http://purl.obolibrary.org/obo/GO_0046080	dUTP metabolic process	http://purl.obolibrary.org/obo/CHEBI_61555	dUTP(4-)
http://purl.obolibrary.org/obo/GO_0044597	daunorubicin metabolic process	http://purl.obolibrary.org/obo/CHEBI_64677	daunorubicin(1+)
http://purl.obolibrary.org/obo/GO_0070484	dehydro-D-arabinono-1,4-lactone metabolic process	http://purl.obolibrary.org/obo/CHEBI_58277	dehydro-D-arabinono-1,4-lactone(1-)
http://purl.obolibrary.org/obo/GO_1900561	dehydroaustinol metabolic process	http://purl.obolibrary.org/obo/CHEBI_64421	dehydroaustinol
http://purl.obolibrary.org/obo/GO_1901822	delta-carotene metabolic process	http://purl.obolibrary.org/obo/CHEBI_27705	delta-carotene
http://purl.obolibrary.org/obo/GO_1900597	demethylkotanin metabolic process	http://purl.obolibrary.org/obo/CHEBI_64465	demethylkotanin
http://purl.obolibrary.org/obo/GO_0046090	deoxyadenosine metabolic process	http://purl.obolibrary.org/obo/CHEBI_17256	2'-deoxyadenosine
http://purl.obolibrary.org/obo/GO_0046092	deoxycytidine metabolic process	http://purl.obolibrary.org/obo/CHEBI_15698	2'-deoxycytidine
http://purl.obolibrary.org/obo/GO_0042453	deoxyguanosine metabolic process	http://purl.obolibrary.org/obo/CHEBI_17172	2'-deoxyguanosine
http://purl.obolibrary.org/obo/GO_0046094	deoxyinosine metabolic process	http://purl.obolibrary.org/obo/CHEBI_28997	2'-deoxyinosine
http://purl.obolibrary.org/obo/GO_0009186	deoxyribonucleoside diphosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_17955	2'-deoxyribonucleoside diphosphate
http://purl.obolibrary.org/obo/GO_0009120	deoxyribonucleoside metabolic process	http://purl.obolibrary.org/obo/CHEBI_23636	deoxyribonucleoside
http://purl.obolibrary.org/obo/GO_0009162	deoxyribonucleoside monophosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_19257	2'-deoxyribonucleoside monophosphate
http://purl.obolibrary.org/obo/GO_0009200	deoxyribonucleoside triphosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_16516	2'-deoxyribonucleoside triphosphate
http://purl.obolibrary.org/obo/GO_0009262	deoxyribonucleotide metabolic process	http://purl.obolibrary.org/obo/CHEBI_4431	deoxyribonucleotide
http://purl.obolibrary.org/obo/GO_0046387	deoxyribose 1,5-bisphosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_28767	2-deoxy-D-ribose 1,5-bisphosphate
http://purl.obolibrary.org/obo/GO_0046389	deoxyribose 5-phosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_57651	2-deoxy-D-ribose 5-phosphate(2-)
http://purl.obolibrary.org/obo/GO_0019692	deoxyribose phosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_19569	2-deoxyribose phosphate
http://purl.obolibrary.org/obo/GO_0046096	deoxyuridine metabolic process	http://purl.obolibrary.org/obo/CHEBI_16450	2'-deoxyuridine
http://purl.obolibrary.org/obo/GO_0050761	depsipeptide metabolic process	http://purl.obolibrary.org/obo/CHEBI_23643	depsipeptide
http://purl.obolibrary.org/obo/GO_0030205	dermatan sulfate metabolic process	http://purl.obolibrary.org/obo/CHEBI_58465	dermatan sulfate polyanion
http://purl.obolibrary.org/obo/GO_0050655	dermatan sulfate proteoglycan metabolic process	http://purl.obolibrary.org/obo/CHEBI_64602	dermatan sulfate proteoglycan
http://purl.obolibrary.org/obo/GO_0046450	dethiobiotin metabolic process	http://purl.obolibrary.org/obo/CHEBI_57861	dethiobiotin(1-)
http://purl.obolibrary.org/obo/GO_0052778	diacetylchitobiose metabolic process	http://purl.obolibrary.org/obo/CHEBI_28681	N,N'-diacetylchitobiose
http://purl.obolibrary.org/obo/GO_0046339	diacylglycerol metabolic process	http://purl.obolibrary.org/obo/CHEBI_18035	diglyceride
http://purl.obolibrary.org/obo/GO_1901908	diadenosine hexaphosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_63736	diadenosyl hexaphosphate
http://purl.obolibrary.org/obo/GO_1901906	diadenosine pentaphosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_63737	diadenosyl pentaphosphate
http://purl.obolibrary.org/obo/GO_0015959	diadenosine polyphosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_64603	diadenosyl polyphosphate
http://purl.obolibrary.org/obo/GO_0015965	diadenosine tetraphosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_63738	diadenosyl tetraphosphate
http://purl.obolibrary.org/obo/GO_0015962	diadenosine triphosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_63739	diadenosyl triphosphate
http://purl.obolibrary.org/obo/GO_0046451	diaminopimelate metabolic process	http://purl.obolibrary.org/obo/CHEBI_23671	2,6-diaminopimelate(2-)
http://purl.obolibrary.org/obo/GO_0018894	dibenzo-p-dioxin metabolic process	http://purl.obolibrary.org/obo/CHEBI_28891	oxanthrene
http://purl.obolibrary.org/obo/GO_0018893	dibenzofuran metabolic process	http://purl.obolibrary.org/obo/CHEBI_28145	dibenzofuran
http://purl.obolibrary.org/obo/GO_0018895	dibenzothiophene metabolic process	http://purl.obolibrary.org/obo/CHEBI_23681	dibenzothiophene
http://purl.obolibrary.org/obo/GO_0043648	dicarboxylic acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_35693	dicarboxylic acid anion
http://purl.obolibrary.org/obo/GO_0018900	dichloromethane metabolic process	http://purl.obolibrary.org/obo/CHEBI_15767	dichloromethane
http://purl.obolibrary.org/obo/GO_0051066	dihydrobiopterin metabolic process	http://purl.obolibrary.org/obo/CHEBI_38797	dihydropterin
http://purl.obolibrary.org/obo/GO_0046452	dihydrofolate metabolic process	http://purl.obolibrary.org/obo/CHEBI_57451	dihydrofolate(2-)
http://purl.obolibrary.org/obo/GO_0051068	dihydrolipoamide metabolic process	http://purl.obolibrary.org/obo/CHEBI_17694	dihydrolipoamide
http://purl.obolibrary.org/obo/GO_0051067	dihydropteridine metabolic process	http://purl.obolibrary.org/obo/CHEBI_30156	6,7-dihydropteridine
http://purl.obolibrary.org/obo/GO_0018905	dimethyl ether metabolic process	http://purl.obolibrary.org/obo/CHEBI_28887	dimethyl ether
http://purl.obolibrary.org/obo/GO_0018907	dimethyl sulfoxide metabolic process	http://purl.obolibrary.org/obo/CHEBI_28262	dimethyl sulfoxide
http://purl.obolibrary.org/obo/GO_0050993	dimethylallyl diphosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_57623	prenyl diphosphate(3-)
http://purl.obolibrary.org/obo/GO_0046454	dimethylsilanediol metabolic process	http://purl.obolibrary.org/obo/CHEBI_23816	dimethylsilanediol
http://purl.obolibrary.org/obo/GO_0034311	diol metabolic process	http://purl.obolibrary.org/obo/CHEBI_23824	diol
http://purl.obolibrary.org/obo/GO_1900570	diorcinol metabolic process	http://purl.obolibrary.org/obo/CHEBI_64413	diorcinol
http://purl.obolibrary.org/obo/GO_0071344	diphosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_35782	diphosphate ion
http://purl.obolibrary.org/obo/GO_0071543	diphosphoinositol polyphosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_64604	diphosphoinositol polyphosphate
http://purl.obolibrary.org/obo/GO_0046453	dipyrrin metabolic process	http://purl.obolibrary.org/obo/CHEBI_36749	dipyrrins
http://purl.obolibrary.org/obo/GO_0005984	disaccharide metabolic process	http://purl.obolibrary.org/obo/CHEBI_36233	disaccharide
http://purl.obolibrary.org/obo/GO_0034267	discadenine metabolic process	http://purl.obolibrary.org/obo/CHEBI_57585	discadenine zwitterion
http://purl.obolibrary.org/obo/GO_0051501	diterpene phytoalexin metabolic process	http://purl.obolibrary.org/obo/CHEBI_60952	diterpene phytoalexin
http://purl.obolibrary.org/obo/GO_0016101	diterpenoid metabolic process	http://purl.obolibrary.org/obo/CHEBI_23849	diterpenoid
http://purl.obolibrary.org/obo/GO_0018909	dodecyl sulfate metabolic process	http://purl.obolibrary.org/obo/CHEBI_23872	dodecyl sulfate
http://purl.obolibrary.org/obo/GO_0019348	dolichol metabolic process	http://purl.obolibrary.org/obo/CHEBI_16091	dolichol
http://purl.obolibrary.org/obo/GO_0046465	dolichyl diphosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_57497	dolichyl diphosphate(3-)
http://purl.obolibrary.org/obo/GO_0042417	dopamine metabolic process	http://purl.obolibrary.org/obo/CHEBI_59905	dopaminium(1+)
http://purl.obolibrary.org/obo/GO_0044598	doxorubicin metabolic process	http://purl.obolibrary.org/obo/CHEBI_64816	doxorubicin(1+)
http://purl.obolibrary.org/obo/GO_0008205	ecdysone metabolic process	http://purl.obolibrary.org/obo/CHEBI_16688	ecdysone
http://purl.obolibrary.org/obo/GO_0045455	ecdysteroid metabolic process	http://purl.obolibrary.org/obo/CHEBI_23897	ecdysteroid
http://purl.obolibrary.org/obo/GO_1901867	ecgonine methyl ester metabolic process	http://purl.obolibrary.org/obo/CHEBI_59908	ecgoninium methyl ester(1+)
http://purl.obolibrary.org/obo/GO_1901870	ecgonone methyl ester metabolic process	http://purl.obolibrary.org/obo/CHEBI_66941	ecgononium methyl ester(1+)
http://purl.obolibrary.org/obo/GO_0042399	ectoine metabolic process	http://purl.obolibrary.org/obo/CHEBI_58515	ectoine zwitterion
http://purl.obolibrary.org/obo/GO_0051541	elastin metabolic process	http://purl.obolibrary.org/obo/CHEBI_4767	Elastin
http://purl.obolibrary.org/obo/GO_1900615	emericellamide A metabolic process	http://purl.obolibrary.org/obo/CHEBI_64373	emericellamide A
http://purl.obolibrary.org/obo/GO_1900555	emericellamide metabolic process	http://purl.obolibrary.org/obo/CHEBI_64372	emericellamide
http://purl.obolibrary.org/obo/GO_1900764	emericellin metabolic process	http://purl.obolibrary.org/obo/CHEBI_64512	emericellin
http://purl.obolibrary.org/obo/GO_1900573	emodin metabolic process	http://purl.obolibrary.org/obo/CHEBI_77659	emodin(1-)
http://purl.obolibrary.org/obo/GO_1900600	endocrocin metabolic process	http://purl.obolibrary.org/obo/CHEBI_64450	endocrocin
http://purl.obolibrary.org/obo/GO_0046584	enniatin metabolic process	http://purl.obolibrary.org/obo/CHEBI_64648	enniatin
http://purl.obolibrary.org/obo/GO_0033331	ent-kaurene metabolic process	http://purl.obolibrary.org/obo/CHEBI_15415	ent-kaurene
http://purl.obolibrary.org/obo/GO_1901539	ent-pimara-8(14),15-diene metabolic process	http://purl.obolibrary.org/obo/CHEBI_50063	ent-pimara-8(14),15-diene
http://purl.obolibrary.org/obo/GO_0046378	enterobacterial common antigen metabolic process	http://purl.obolibrary.org/obo/CHEBI_73774	enterobacterial common antigen
http://purl.obolibrary.org/obo/GO_0009238	enterobactin metabolic process	http://purl.obolibrary.org/obo/CHEBI_77805	enterobactin(1-)
http://purl.obolibrary.org/obo/GO_0042414	epinephrine metabolic process	http://purl.obolibrary.org/obo/CHEBI_33568	adrenaline
http://purl.obolibrary.org/obo/GO_0050813	epothilone metabolic process	http://purl.obolibrary.org/obo/CHEBI_60831	epothilone
http://purl.obolibrary.org/obo/GO_0097176	epoxide metabolic process	http://purl.obolibrary.org/obo/CHEBI_37407	cyclic ether
http://purl.obolibrary.org/obo/GO_0008204	ergosterol metabolic process	http://purl.obolibrary.org/obo/CHEBI_16933	ergosterol
http://purl.obolibrary.org/obo/GO_1904461	ergosteryl 3-beta-D-glucoside metabolic process	http://purl.obolibrary.org/obo/CHEBI_52973	ergosteryl 3-beta-D-glucoside
http://purl.obolibrary.org/obo/GO_0035836	ergot alkaloid metabolic process	http://purl.obolibrary.org/obo/CHEBI_23943	ergot alkaloid
http://purl.obolibrary.org/obo/GO_0052698	ergothioneine metabolic process	http://purl.obolibrary.org/obo/CHEBI_134344	ergothioneine(1+)
http://purl.obolibrary.org/obo/GO_1901113	erythromycin metabolic process	http://purl.obolibrary.org/obo/CHEBI_48923	erythromycin
http://purl.obolibrary.org/obo/GO_1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_73690	erythrose 4-phosphate/phosphoenolpyruvate family amino acid
http://purl.obolibrary.org/obo/GO_0033492	esculetin metabolic process	http://purl.obolibrary.org/obo/CHEBI_490095	esculetin
http://purl.obolibrary.org/obo/GO_0008210	estrogen metabolic process	http://purl.obolibrary.org/obo/GOCHE_50114	substance with estrogen role
http://purl.obolibrary.org/obo/GO_0006067	ethanol metabolic process	http://purl.obolibrary.org/obo/CHEBI_16236	ethanol
http://purl.obolibrary.org/obo/GO_0006580	ethanolamine metabolic process	http://purl.obolibrary.org/obo/CHEBI_57603	ethanolaminium(1+)
http://purl.obolibrary.org/obo/GO_0042439	ethanolamine-containing compound metabolic process	http://purl.obolibrary.org/obo/CHEBI_23981	ethanolamines
http://purl.obolibrary.org/obo/GO_0046485	ether lipid metabolic process	http://purl.obolibrary.org/obo/CHEBI_64611	ether lipid
http://purl.obolibrary.org/obo/GO_0018904	ether metabolic process	http://purl.obolibrary.org/obo/CHEBI_25698	ether
