14873	is_a	10736
14874	is_a	10737
14875	is_a	10738
14876	is_a	10739
14909	is_a	15937
14910	is_a	15938
14911	is_a	15939
14912	is_a	15940
14917	is_a	54028
14918	is_a	54029
14919	is_a	54030
14920	is_a	54031
14929	is_a	81599
14930	is_a	81600
14931	is_a	81601
14932	is_a	81602
14961	is_a	22708
14962	is_a	22709
14963	is_a	22710
14964	is_a	22711
14973	is_a	18317
14974	is_a	18318
14975	is_a	18319
14976	is_a	18320
14981	is_a	42224
14981	is_a	69284
14982	is_a	42225
14982	is_a	69285
14983	is_a	42226
14983	is_a	69286
14984	is_a	42227
14984	is_a	69287
14985	is_a	63284
14986	is_a	63285
14987	is_a	63286
14988	is_a	63287
15057	is_a	44596
15058	is_a	44597
15059	is_a	44598
15060	is_a	44599
15089	is_a	23664
15090	is_a	23665
15091	is_a	23666
15092	is_a	23667
15093	is_a	17533
15094	is_a	17534
15095	is_a	17535
15096	is_a	17536
15105	is_a	31743
15106	is_a	31744
15107	is_a	31745
15108	is_a	31746
15113	is_a	19037
15114	is_a	19038
15115	is_a	19039
15116	is_a	19040
15133	is_a	10396
15134	is_a	10397
15135	is_a	10398
15136	is_a	10399
15173	is_a	30275
15174	is_a	30276
15175	is_a	30277
15176	is_a	30278
15193	is_a	46148
15194	is_a	46149
15195	is_a	46150
15196	is_a	46151
15277	is_a	45948
15278	is_a	45949
15279	is_a	45950
15280	is_a	45951
15305	is_a	16185
15306	is_a	16186
15307	is_a	16187
15308	is_a	16188
15337	is_a	70423
15338	is_a	70424
15339	is_a	70425
15340	is_a	70426
15405	is_a	66924
15406	is_a	66925
15407	is_a	66926
15408	is_a	66927
15409	is_a	20972
15410	is_a	20973
15411	is_a	20974
15412	is_a	20975
15421	is_a	38883
15422	is_a	38884
15423	is_a	38885
15424	is_a	38886
15465	is_a	51496
15466	is_a	51497
15467	is_a	51498
15468	is_a	51499
15529	is_a	21164
15530	is_a	21165
15531	is_a	21166
15532	is_a	21167
15533	is_a	34555
15534	is_a	34556
15535	is_a	34557
15536	is_a	34558
15577	is_a	56816
15578	is_a	56817
15579	is_a	56818
15580	is_a	56819
15673	is_a	70423
15674	is_a	70424
15675	is_a	70425
15676	is_a	70426
15681	is_a	16185
15682	is_a	16186
15683	is_a	16187
15684	is_a	16188
15757	is_a	10736
15758	is_a	10737
15759	is_a	10738
15760	is_a	10739
15761	is_a	15937
15762	is_a	15938
15763	is_a	15939
15764	is_a	15940
15801	is_a	44664
15801	is_a	67420
15802	is_a	44665
15802	is_a	67421
15803	is_a	44666
15803	is_a	67422
15804	is_a	44667
15804	is_a	67423
15809	is_a	68708
15810	is_a	68709
15811	is_a	68710
15812	is_a	68711
15853	is_a	10740
15854	is_a	10741
15855	is_a	10742
15856	is_a	10743
15857	is_a	19257
15858	is_a	19258
15859	is_a	19259
15860	is_a	19260
15881	is_a	17989
15882	is_a	17990
15883	is_a	17991
15884	is_a	17992
15937	is_a	14685
15938	is_a	14686
15939	is_a	14687
15940	is_a	14688
15973	is_a	68460
15974	is_a	68461
15975	is_a	68462
15976	is_a	68463
16045	is_a	53432
16046	is_a	53433
16047	is_a	53434
16048	is_a	53435
16065	is_a	43996
16066	is_a	43997
16067	is_a	43998
16068	is_a	43999
16097	is_a	19009
16098	is_a	19010
16099	is_a	19011
16100	is_a	19012
16105	is_a	33767
16106	is_a	33768
16107	is_a	33769
16108	is_a	33770
16117	is_a	24336
16118	is_a	24337
16119	is_a	24338
16120	is_a	24339
16125	is_a	22740
16126	is_a	22741
16127	is_a	22742
16128	is_a	22743
16153	is_a	51128
16154	is_a	51129
16155	is_a	51130
16156	is_a	51131
16177	is_a	16185
16178	is_a	16186
16179	is_a	16187
16180	is_a	16188
16185	is_a	56856
16186	is_a	56857
16187	is_a	56858
16188	is_a	56859
16277	is_a	16829
16278	is_a	16830
16279	is_a	16831
16280	is_a	16832
16289	is_a	11356
16290	is_a	11358
16291	is_a	11357
16292	is_a	11359
16297	is_a	34787
16298	is_a	34788
16299	is_a	34789
16300	is_a	34790
16305	is_a	78267
16306	is_a	78268
16307	is_a	78269
16308	is_a	78270
16313	is_a	21164
16314	is_a	21165
16315	is_a	21166
16316	is_a	21167
16317	is_a	10740
16318	is_a	10741
16319	is_a	10742
16320	is_a	10743
16321	is_a	19257
16322	is_a	19258
16323	is_a	19259
16324	is_a	19260
16329	is_a	63508
16330	is_a	63509
16331	is_a	63510
16332	is_a	63511
16369	is_a	10740
16369	is_a	15089
16369	is_a	35643
16370	is_a	10741
16370	is_a	15090
16370	is_a	35644
16371	is_a	10742
16371	is_a	15091
16371	is_a	35645
16372	is_a	10743
16372	is_a	15092
16372	is_a	35646
16381	is_a	10740
16382	is_a	10741
16383	is_a	10742
16384	is_a	10743
16393	is_a	21164
16394	is_a	21165
16395	is_a	21166
16396	is_a	21167
16421	is_a	56856
16422	is_a	56857
16423	is_a	56858
16424	is_a	56859
16425	is_a	16185
16426	is_a	16186
16427	is_a	16187
16428	is_a	16188
16457	is_a	18853
16458	is_a	18854
16459	is_a	18855
16460	is_a	18856
16497	is_a	58728
16498	is_a	58729
16499	is_a	58730
16500	is_a	58731
16541	is_a	23328
16542	is_a	23329
16543	is_a	23330
16544	is_a	23331
16641	is_a	50148
16642	is_a	50149
16643	is_a	50150
16644	is_a	50151
16645	is_a	67680
16646	is_a	67681
16647	is_a	67682
16648	is_a	67683
16657	is_a	23344
16658	is_a	23345
16659	is_a	23346
16660	is_a	23347
16665	is_a	19037
16666	is_a	19038
16667	is_a	19039
16668	is_a	19040
16677	is_a	16185
16678	is_a	16186
16679	is_a	16187
16680	is_a	16188
16773	is_a	48280
16774	is_a	48281
16775	is_a	48282
16776	is_a	48283
16781	is_a	70423
16782	is_a	70424
16783	is_a	70425
16784	is_a	70426
16789	is_a	67936
16790	is_a	67937
16791	is_a	67938
16792	is_a	67939
16809	is_a	57504
16810	is_a	57505
16811	is_a	57506
16812	is_a	57507
16817	is_a	19257
16818	is_a	19258
16819	is_a	19259
16820	is_a	19260
16821	is_a	10740
16822	is_a	10741
16823	is_a	10742
16824	is_a	10743
16829	is_a	56856
16830	is_a	56857
16831	is_a	56858
16832	is_a	56859
16833	is_a	30275
16834	is_a	30276
16835	is_a	30277
16836	is_a	30278
16869	is_a	48832
16870	is_a	48833
16871	is_a	48834
16872	is_a	48835
16949	is_a	10740
16950	is_a	10741
16951	is_a	10742
16952	is_a	10743
16957	is_a	14653
16958	is_a	14654
16959	is_a	14655
16960	is_a	14656
17009	is_a	24336
17010	is_a	24337
17011	is_a	24338
17012	is_a	24339
17025	is_a	19257
17026	is_a	19258
17027	is_a	19259
17028	is_a	19260
17029	is_a	30819
17030	is_a	30820
17031	is_a	30821
17032	is_a	30822
17037	is_a	15937
17038	is_a	15938
17039	is_a	15939
17040	is_a	15940
17049	is_a	44380
17050	is_a	44381
17051	is_a	44382
17052	is_a	44383
17085	is_a	14685
17086	is_a	14686
17087	is_a	14687
17088	is_a	14688
17133	is_a	17989
17134	is_a	17990
17135	is_a	17991
17136	is_a	17992
17141	is_a	81619
17142	is_a	81621
17143	is_a	81620
17144	is_a	81622
17177	is_a	78751
17178	is_a	78752
17179	is_a	78753
17180	is_a	78754
17273	is_a	16185
17274	is_a	16186
17275	is_a	16187
17276	is_a	16188
17301	is_a	17989
17302	is_a	17990
17303	is_a	17991
17304	is_a	17992
17329	is_a	68828
17330	is_a	68829
17331	is_a	68830
17332	is_a	68831
17341	is_a	33375
17342	is_a	33377
17343	is_a	33376
17344	is_a	33378
17345	is_a	70423
17346	is_a	70424
17347	is_a	70425
17348	is_a	70426
17497	is_a	56344
17498	is_a	56345
17499	is_a	56346
17500	is_a	56347
17505	is_a	39995
17506	is_a	39996
17507	is_a	39997
17508	is_a	39998
17541	is_a	19829
17542	is_a	19830
17543	is_a	19831
17544	is_a	19832
17681	is_a	10736
17682	is_a	10737
17683	is_a	10738
17684	is_a	10739
17709	is_a	44504
17710	is_a	44505
17711	is_a	44506
17712	is_a	44507
17721	is_a	44704
17722	is_a	44705
17723	is_a	44706
17724	is_a	44707
17725	is_a	57496
17726	is_a	57497
17727	is_a	57498
17728	is_a	57499
17737	is_a	19257
17738	is_a	19258
17739	is_a	19259
17740	is_a	19260
17741	is_a	10740
17742	is_a	10741
17743	is_a	10742
17744	is_a	10743
17761	is_a	15937
17762	is_a	15938
17763	is_a	15939
17764	is_a	15940
17801	is_a	83863
17802	is_a	83864
17803	is_a	83865
17804	is_a	83866
17817	is_a	53836
17818	is_a	53837
17819	is_a	53838
17820	is_a	53839
17825	is_a	22740
17826	is_a	22741
17827	is_a	22742
17828	is_a	22743
17849	is_a	26526
17849	is_a	45584
17850	is_a	26527
17850	is_a	45585
17851	is_a	26528
17851	is_a	45586
17852	is_a	26529
17852	is_a	45587
17901	is_a	21244
17902	is_a	21245
17903	is_a	21246
17904	is_a	21247
17905	is_a	81639
17906	is_a	81640
17907	is_a	81641
17908	is_a	81642
17913	is_a	21068
17914	is_a	21069
17915	is_a	21070
17916	is_a	21071
17921	is_a	10740
17922	is_a	10741
17923	is_a	10742
17924	is_a	10743
17929	is_a	81587
17930	is_a	81588
17931	is_a	81589
17932	is_a	81590
17941	is_a	57500
17942	is_a	57501
17943	is_a	57502
17944	is_a	57503
17965	is_a	68476
17966	is_a	68477
17967	is_a	68478
17968	is_a	68479
17985	is_a	16185
17986	is_a	16186
17987	is_a	16187
17988	is_a	16188
18001	is_a	67420
18002	is_a	67421
18003	is_a	67422
18004	is_a	67423
18005	is_a	19257
18006	is_a	19258
18007	is_a	19259
18008	is_a	19260
18009	is_a	53916
18010	is_a	53917
18011	is_a	53918
18012	is_a	53919
18017	is_a	11628
18018	is_a	11629
18019	is_a	11630
18020	is_a	11631
18021	is_a	48260
18022	is_a	48261
18023	is_a	48262
18024	is_a	48263
18069	is_a	18317
18070	is_a	18318
18071	is_a	18319
18072	is_a	18320
18077	is_a	19149
18078	is_a	19150
18079	is_a	19151
18080	is_a	19152
18129	is_a	11888
18130	is_a	11889
18131	is_a	11890
18132	is_a	11891
18141	is_a	10740
18142	is_a	10741
18143	is_a	10742
18144	is_a	10743
18157	is_a	56960
18158	is_a	56961
18159	is_a	56962
18160	is_a	56963
18161	is_a	78899
18162	is_a	78900
18163	is_a	78901
18164	is_a	78902
18189	is_a	15873
18190	is_a	15874
18191	is_a	15875
18192	is_a	15876
18229	is_a	10736
18230	is_a	10737
18231	is_a	10738
18232	is_a	10739
18273	is_a	16153
18274	is_a	16154
18275	is_a	16155
18276	is_a	16156
18281	is_a	16357
18282	is_a	16358
18283	is_a	16359
18284	is_a	16360
18293	is_a	14289
18294	is_a	14290
18295	is_a	14291
18296	is_a	14292
18369	is_a	68972
18370	is_a	68973
18371	is_a	68974
18372	is_a	68975
18389	is_a	13205
18390	is_a	13206
18391	is_a	13207
18392	is_a	13208
18405	is_a	10396
18406	is_a	10397
18407	is_a	10398
18408	is_a	10399
18409	is_a	34787
18410	is_a	34788
18411	is_a	34789
18412	is_a	34790
18417	is_a	78467
18418	is_a	78468
18419	is_a	78469
18420	is_a	78470
18425	is_a	19257
18426	is_a	19258
18427	is_a	19259
18428	is_a	19260
18461	is_a	23992
18462	is_a	23993
18463	is_a	23994
18464	is_a	23995
18493	is_a	19869
18494	is_a	19870
18495	is_a	19871
18496	is_a	19872
18509	is_a	30275
18510	is_a	30276
18511	is_a	30277
18512	is_a	30278
18525	is_a	15937
18526	is_a	15938
18527	is_a	15939
18528	is_a	15940
18529	is_a	10736
18530	is_a	10737
18531	is_a	10738
18532	is_a	10739
18537	is_a	11804
18538	is_a	11805
18539	is_a	11806
18540	is_a	11807
18569	is_a	16829
18570	is_a	16830
18571	is_a	16831
18572	is_a	16832
18581	is_a	16153
18582	is_a	16154
18583	is_a	16155
18584	is_a	16156
18589	is_a	54288
18590	is_a	54289
18591	is_a	54290
18592	is_a	54291
18593	is_a	39999
18594	is_a	40000
18595	is_a	40001
18596	is_a	40002
18625	is_a	36587
18626	is_a	36588
18627	is_a	36589
18628	is_a	36590
18669	is_a	23344
18670	is_a	23345
18671	is_a	23346
18672	is_a	23347
18689	is_a	44664
18689	is_a	67424
18690	is_a	44665
18690	is_a	67425
18691	is_a	44666
18691	is_a	67426
18692	is_a	44667
18692	is_a	67427
18697	is_a	11628
18698	is_a	11629
18699	is_a	11630
18700	is_a	11631
18761	is_a	44444
18762	is_a	44445
18763	is_a	44446
18764	is_a	44447
18765	is_a	41460
18765	is_a	81451
18766	is_a	41461
18766	is_a	81452
18767	is_a	41462
18767	is_a	81453
18768	is_a	41463
18768	is_a	81454
18889	is_a	54132
18890	is_a	54133
18891	is_a	54134
18892	is_a	54135
18913	is_a	65432
18914	is_a	65433
18915	is_a	65434
18916	is_a	65435
18925	is_a	15937
18926	is_a	15938
18927	is_a	15939
18928	is_a	15940
18941	is_a	19257
18942	is_a	19258
18943	is_a	19259
18944	is_a	19260
18945	is_a	63484
18946	is_a	63485
18947	is_a	63486
18948	is_a	63487
